run_id,algorithm,seed,max_iterations,total_time,parameters
0a10dc82-8ccd-45a6-841d-6a1329864575,AC,929720287,100,6.554170332994545,"{""alpha"": 0.5, ""beta"": 0.5}"
77dd382a-9764-4f34-aa46-14e0929d1d34,GA,929720287,100,0.4648306250019232,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
7dc7fb3d-ecf5-4fbc-bab5-9bddb50cfa15,HA,929720287,100,7.764830125001026,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
153b9609-3985-4045-b077-7c019d81027f,AC,929720287,500,32.679272459005006,"{""alpha"": 0.5, ""beta"": 0.5}"
a20e8662-f5b5-4a4f-9391-9fa498624880,GA,929720287,500,2.2838330839877017,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
aedccf9a-b337-4cd4-88c4-9c9a7fc35614,HA,929720287,500,36.22612570799538,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
792560ce-f84d-4a29-b103-a849140968a6,AC,929720287,1000,65.20679654099513,"{""alpha"": 0.5, ""beta"": 0.5}"
28945743-061a-438d-a885-94dc73d5142e,GA,929720287,1000,4.545551916991826,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
fdbc3647-37be-40d7-96bb-114bf231fc25,HA,929720287,1000,71.15641341700393,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
62d412cf-7753-4139-bb05-0284d31dc24e,AC,929720287,2000,131.781910375008,"{""alpha"": 0.5, ""beta"": 0.5}"
dbe38ab0-7aa4-4d29-80dd-d48714d68bee,GA,929720287,2000,9.100450249999994,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
4920c108-5278-448f-9ab7-d6f6fa891a4b,HA,929720287,2000,141.78435479200562,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
632e55ad-cbcb-43b9-9cfb-2deee5fbd6f0,AC,929720287,5000,326.94257133299834,"{""alpha"": 0.5, ""beta"": 0.5}"
8f14c68f-58e4-4c03-8610-af899b268de4,GA,929720287,5000,22.63875729100255,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
a017931f-60a2-44af-b050-39fa1636fa60,HA,929720287,5000,352.646841875001,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
1cd84285-3883-41d7-af47-2ed512a1550b,AC,1232291959,100,6.625981624994893,"{""alpha"": 0.5, ""beta"": 0.5}"
88450855-049c-4f50-b516-6292b2a5a754,GA,1232291959,100,0.5072380000056,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
384a54f8-2982-44fc-94e1-a6dcb64f0a5d,HA,1232291959,100,7.792517708003288,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
6c7d3936-6ba8-41cc-aa9f-5d3ce3154daa,AC,1232291959,500,32.68088183400687,"{""alpha"": 0.5, ""beta"": 0.5}"
4eb76e25-c755-470e-8c03-cb797632f974,GA,1232291959,500,2.2849929590011016,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
4f9f58a4-60b8-41ac-a8f8-737ccd1d76a7,HA,1232291959,500,35.83997158400598,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
050a8262-15d1-4a16-b1a9-73285f1ac3b6,AC,1232291959,1000,66.30361775000347,"{""alpha"": 0.5, ""beta"": 0.5}"
ed79496c-fe31-446a-8b2e-cd7603ccba7d,GA,1232291959,1000,4.64583770900208,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
a182ff56-d641-4d39-9f92-72dddf6d5b88,HA,1232291959,1000,74.2069313749962,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
6f610685-6ed7-49c0-a2a9-be3cc0274ec2,AC,1232291959,2000,116.129410249996,"{""alpha"": 0.5, ""beta"": 0.5}"
97cc9dba-92b1-4ff1-95d0-0f33ee4ef191,GA,1232291959,2000,5.648789166996721,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
290a9f05-b030-47b6-92ac-22057606c5a7,HA,1232291959,2000,87.5924939999968,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
39adbe15-ad4a-4b6b-99cf-373296027daf,AC,1232291959,5000,202.78697854100028,"{""alpha"": 0.5, ""beta"": 0.5}"
17e6df0a-f252-4b8c-856d-de6b8d134590,GA,1232291959,5000,14.032788666008855,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
2629bc43-96bc-4caf-99ca-d2eecdd33546,HA,1232291959,5000,218.69473841699073,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
c972af37-5321-4d91-9929-cb607b2918a4,AC,1910148937,100,4.052376500010723,"{""alpha"": 0.5, ""beta"": 0.5}"
0117dd9f-bf43-463f-b089-e09714f0f4cf,GA,1910148937,100,0.3046107080008369,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
5440352e-c597-408b-abad-454a955f74ae,HA,1910148937,100,4.79398454198963,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
d3932221-7067-47c2-baa8-2aa6c583de17,AC,1910148937,500,20.21700616599992,"{""alpha"": 0.5, ""beta"": 0.5}"
d6b66dae-a8db-4e67-9bdd-757fc0730744,GA,1910148937,500,1.4114337080100086,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
1e761e14-1afc-4035-828f-976066dcacc9,HA,1910148937,500,22.20496341600665,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
92220617-e7c8-49d0-bb65-6acdeaf116ac,AC,1910148937,1000,40.4341664169915,"{""alpha"": 0.5, ""beta"": 0.5}"
aa6af6fa-68ae-430c-b169-44969b2dbb9e,GA,1910148937,1000,2.817005207994953,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
93bb5574-5563-422c-b83b-95b06dcb2e0b,HA,1910148937,1000,44.08660104199953,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
9f8bab48-a891-4c91-b2b0-73ca84a78331,AC,1910148937,2000,81.87609929199971,"{""alpha"": 0.5, ""beta"": 0.5}"
4ade51be-12c5-4240-9475-32e6878ee46c,GA,1910148937,2000,5.621673790999921,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
80b0d6f0-794d-4296-8c3c-6820de2bb81f,HA,1910148937,2000,87.65237833300489,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
c5de8078-7a12-466b-aead-dbbc2b373d53,AC,1910148937,5000,202.38716170800035,"{""alpha"": 0.5, ""beta"": 0.5}"
e29d530f-15d2-41b3-8147-8f552e1a0123,GA,1910148937,5000,14.049142625008244,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
1bd1c875-34c5-4748-bbdc-e2db33839c01,HA,1910148937,5000,218.20791354200628,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
302cadca-6961-4053-8b80-5812b150f6e2,AC,1318437012,100,4.046573375002481,"{""alpha"": 0.5, ""beta"": 0.5}"
ed4cde9d-f286-405e-9c62-67d8cd5d4ea6,GA,1318437012,100,0.28969299999880604,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
a9618c76-9afb-43e6-b04c-e59b0c87648c,HA,1318437012,100,4.797984667005949,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
7eeb70a1-d924-4fd1-98c6-81946b2b9c80,AC,1318437012,500,20.21358812499966,"{""alpha"": 0.5, ""beta"": 0.5}"
3b97ab5c-4308-4dbd-94c0-e388a9331c07,GA,1318437012,500,1.4102738329966087,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
8b04e76e-31e3-45f3-ab51-8c6f3abd29a9,HA,1318437012,500,22.18677666700387,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
b24747a7-4f2b-4997-a34b-7339c8ae4b35,AC,1318437012,1000,40.57210012500582,"{""alpha"": 0.5, ""beta"": 0.5}"
d5f37700-bab7-4401-8bb5-d5823b641c27,GA,1318437012,1000,2.832191415989655,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
f2f9d794-dfc9-4bd1-adf5-9a5d193af9e5,HA,1318437012,1000,44.038748042003135,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
babfe4b5-08ff-4eff-a943-4cec6ce1668b,AC,1318437012,2000,81.04255870899942,"{""alpha"": 0.5, ""beta"": 0.5}"
31254497-e1e2-4057-852e-3d9d3deb92c2,GA,1318437012,2000,5.605043417002889,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
292fe89e-3173-4753-88a6-66ca6829d2f2,HA,1318437012,2000,87.52212470899394,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
0d61abe4-bdb8-424e-aace-96904d7c38a4,AC,1318437012,5000,202.44446433300618,"{""alpha"": 0.5, ""beta"": 0.5}"
77831678-df81-46b5-8ced-eaa9340bac22,GA,1318437012,5000,14.028174082995974,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
7c6d79fd-e537-4b82-8503-c4fe1a2b7ea7,HA,1318437012,5000,218.29447999999684,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
0e0845f9-81b6-4b00-92ce-1a1d934c6bda,AC,368380276,100,4.050193667004351,"{""alpha"": 0.5, ""beta"": 0.5}"
f76c2d01-d47e-468a-bbb4-fde046982c26,GA,368380276,100,0.28867220900428947,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
64edca4e-9846-452d-9c88-94aea296223e,HA,368380276,100,4.802437999998801,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
92417c81-bfe9-4247-b3de-9ddb6e56797b,AC,368380276,500,20.248315208009444,"{""alpha"": 0.5, ""beta"": 0.5}"
fbf8dfed-4cf9-4ae2-9a10-1186162402e6,GA,368380276,500,1.4118689580063801,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
c09cfed1-4a5c-4e8d-a41d-cc95f6ba1158,HA,368380276,500,22.20182020800712,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
e55c8360-d2c7-4e3a-a75b-12e111eca4a7,AC,368380276,1000,40.591706291990704,"{""alpha"": 0.5, ""beta"": 0.5}"
c693d1e8-c90f-4570-833a-a939b2fe32e8,GA,368380276,1000,2.8121069999906467,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
1f146a54-254f-4489-bedf-0d202dfdb35f,HA,368380276,1000,43.998594832999515,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
51376977-be06-47d1-9382-0bd79edbf86c,AC,368380276,2000,81.10798075000639,"{""alpha"": 0.5, ""beta"": 0.5}"
2998475a-efb8-4817-b3cd-3cc4fd741f76,GA,368380276,2000,5.622133249999024,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
9662fe1d-8fa3-44b9-9821-b96d27db9428,HA,368380276,2000,87.69581112499873,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
