run_id,algorithm,seed,max_iterations,total_time,parameters
a5204435-ea56-46fb-844c-b7fb7f62fa27,AC,929720287,100,13.38898970900027,"{""alpha"": 0.5, ""beta"": 0.5}"
9ce7bbb2-9204-4376-8db2-85d65b40d970,GA,929720287,100,0.9427042920005988,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
eaa2435b-2cf5-4953-b601-6762103d9896,HA,929720287,100,15.833886207999967,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
63bfb6b2-13bc-4749-83b2-c3f7b71e4d5a,AC,929720287,500,66.44282095900053,"{""alpha"": 0.5, ""beta"": 0.5}"
72538e27-fd2f-40d3-99c5-eb919fc31a6f,GA,929720287,500,4.711709000000155,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
1bffe41e-fe13-459c-8fc1-a590c2abd193,HA,929720287,500,72.6335716249996,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
81a71e88-3197-4961-acc4-81b30565fd3d,AC,929720287,1000,139.60290729200005,"{""alpha"": 0.5, ""beta"": 0.5}"
887298f3-2d3c-4efe-b31d-a2808a557d35,GA,929720287,1000,9.293422624999948,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
3a6c0013-7e04-4a9c-bce6-bcf2702158d5,HA,929720287,1000,145.1711575420004,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
1054565c-d539-4d04-bcb4-8e0ba216f16c,AC,929720287,2000,222.60221383299995,"{""alpha"": 0.5, ""beta"": 0.5}"
a5b2b439-711a-448a-8e77-2e05a0459cae,GA,929720287,2000,11.400385625000126,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
512423f7-822f-4467-aef7-566b2d6fb640,HA,929720287,2000,177.73061787499955,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
5c203ce9-ff79-431e-aac3-63ed23fac99a,AC,929720287,5000,411.2092508329997,"{""alpha"": 0.5, ""beta"": 0.5}"
5a845723-5e63-4194-9702-465c0bebb114,GA,929720287,5000,28.43701695799973,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
