run_id,algorithm,seed,max_iterations,total_time,parameters
aa46a461-06b2-49b1-85c9-be340d1413d0,AC,929720287,100,4.180923499996425,"{""alpha"": 0.5, ""beta"": 0.5}"
e961315d-96f5-45cc-8825-6fe4b79d47af,GA,929720287,100,0.29867954200017266,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
414ed9b5-e929-41b0-a245-680ec31d127c,HA,929720287,100,4.859543458005646,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
794ee5cd-2918-457b-a01c-7b3ea746358a,AC,929720287,500,20.544379667000612,"{""alpha"": 0.5, ""beta"": 0.5}"
ff23ce5f-75bb-4ed4-9fc2-92b72bec83dd,GA,929720287,500,1.4215370829988387,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
b5982eac-fb3d-45a0-a266-c7761009bf97,HA,929720287,500,22.610922332998598,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
4566b63c-8907-41e3-80fa-6a47feb7b151,AC,929720287,1000,41.05689554200217,"{""alpha"": 0.5, ""beta"": 0.5}"
2b1e107a-5a51-4083-99dd-7d8788e77233,GA,929720287,1000,2.8300362910013064,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
6f4e62fa-850e-48d0-99b3-a94e7851f156,HA,929720287,1000,44.7013329170004,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
203e5ed9-e54d-4a79-9e2f-f344dc7d515d,AC,929720287,2000,82.61800404100359,"{""alpha"": 0.5, ""beta"": 0.5}"
87ecd325-f59b-4b11-87b6-c3d39ff0e1ea,GA,929720287,2000,5.6837945000006584,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
34faf71e-1dd5-474d-a253-b8bbb7cce2bb,HA,929720287,2000,88.96393879199604,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
034c685b-4fb4-4833-98f2-d626c5df909c,AC,929720287,5000,206.87050354199891,"{""alpha"": 0.5, ""beta"": 0.5}"
