run_id,algorithm,seed,max_iterations,total_time,parameters
6e6bf9fe-147c-42db-8122-1b0d651f46a7,AC,929720287,100,1.5326483329990879,"{""alpha"": 0.5, ""beta"": 0.5}"
c6367dce-cc1e-4c47-b76e-c73fc175a7b4,GA,929720287,100,0.10716291699645808,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
7de3923e-5ade-4eff-83bd-153bbd134c13,HA,929720287,100,1.790764167002635,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
dbd26622-6da0-4fa7-aa68-8879fa311562,AC,929720287,500,7.5442882499992265,"{""alpha"": 0.5, ""beta"": 0.5}"
78f47c44-5e48-4f42-be23-a06a4840be6b,GA,929720287,500,0.5191515830010758,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
cf7a855b-2d3b-4521-897b-c9cc39060986,HA,929720287,500,8.280535583005985,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
9f651fa4-4901-4604-8b34-feebc93ae283,AC,929720287,1000,15.055159125004138,"{""alpha"": 0.5, ""beta"": 0.5}"
ba7f8c62-c127-4859-8ab9-41c52b69e80e,GA,929720287,1000,1.0348388329948648,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
1383faa2-5336-48b2-bf6c-eaa8d5a2a65f,HA,929720287,1000,16.40979737500311,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
f0991653-23b3-4e20-ba48-224bf712ff7b,AC,929720287,2000,30.081070375003037,"{""alpha"": 0.5, ""beta"": 0.5}"
23cb3b5d-3064-4a32-97eb-f8d280b92df8,GA,929720287,2000,2.0698543339967728,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
8c93bf86-3b34-47be-b193-0d6c94dcb3d8,HA,929720287,2000,32.72837416599941,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
3423b952-7c88-4c71-8ca4-10c37758f441,AC,929720287,5000,75.44486629199673,"{""alpha"": 0.5, ""beta"": 0.5}"
f3827abd-c699-4574-b449-e975e68fab51,GA,929720287,5000,5.187494332996721,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
c97b17db-1cf8-49e8-be0a-43ecbd2df286,HA,929720287,5000,81.39792729200417,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
55835691-b696-44c2-abea-7c1378947bae,AC,1232291959,100,1.5067328749937587,"{""alpha"": 0.5, ""beta"": 0.5}"
9fa2289a-0c55-47bb-affd-d84526993ecf,GA,1232291959,100,0.10604679200332612,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
14f2e00b-1fd0-4761-8be6-e919ca7d97ec,HA,1232291959,100,1.7840256659983424,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
a21c832e-a7ec-49b2-a1e1-03588723db38,AC,1232291959,500,7.55417899999884,"{""alpha"": 0.5, ""beta"": 0.5}"
9bd05426-5a5f-46bc-9850-d820b6287f73,GA,1232291959,500,0.5205495839982177,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
a7155b30-016b-41bc-93b3-dcd23e21c077,HA,1232291959,500,8.36827804200584,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
cfe29285-4714-407e-8ed8-89d0da1d9e3b,AC,1232291959,1000,15.165303458998096,"{""alpha"": 0.5, ""beta"": 0.5}"
7b49c179-c09f-4af9-9a26-e78f23e26053,GA,1232291959,1000,1.0400969999973313,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
47d29efa-a44a-45c3-8080-0dcc1fe548fc,HA,1232291959,1000,16.515486292002606,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
b78b4f28-aaa7-4610-bd2a-0779902b3791,AC,1232291959,2000,30.177237666997826,"{""alpha"": 0.5, ""beta"": 0.5}"
8a3f6d4e-d70b-4054-b567-581b8147351c,GA,1232291959,2000,2.116225416000816,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
50dccbb8-a323-43bc-aadc-91646e59754e,HA,1232291959,2000,32.77323683299619,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
6155a7e3-8f01-483a-979b-3e294965ce85,AC,1232291959,5000,75.55795808399853,"{""alpha"": 0.5, ""beta"": 0.5}"
f4c32546-7b50-4a24-8684-34b54883aa67,GA,1232291959,5000,5.20148520800285,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
be20d9d2-0973-4ebe-940e-3508bd07d2d4,HA,1232291959,5000,82.14401679199364,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
6fe43056-2d45-4f40-9af5-5ec7bddeae2c,AC,1910148937,100,1.516065666997747,"{""alpha"": 0.5, ""beta"": 0.5}"
225493ce-d4dd-473a-947c-723d025e6f0c,GA,1910148937,100,0.10577229199407157,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
