run_id,algorithm,seed,max_iterations,total_time,parameters
dc70b7e5-1550-4544-a94b-695b58e5aa5a,AC,929720287,100,0.7646108750050189,"{""alpha"": 0.5, ""beta"": 0.5}"
d761d072-d6ed-407a-854b-3b36539b4ddf,GA,929720287,100,0.05733316699479474,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
8e3aff71-f008-41d6-a566-adafdbb07fc8,HA,929720287,100,0.9149726670002565,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
a612fd70-d20f-427e-8ec7-84fc063255e0,AC,929720287,500,3.815534084002138,"{""alpha"": 0.5, ""beta"": 0.5}"
f4323d47-62ff-4e24-b4df-8f5c86ef60aa,GA,929720287,500,0.2836269160034135,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
2a78f83c-6e93-416d-9a36-f44c13ac629c,HA,929720287,500,4.241387624999334,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
14a9ee9e-cad4-4372-8acb-966b5cf5112c,AC,929720287,1000,7.6420819999984815,"{""alpha"": 0.5, ""beta"": 0.5}"
b00c097d-7f28-4392-abea-9202690cd380,GA,929720287,1000,0.562502916000085,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
4ca25507-0e06-4375-93da-7907f45f15c7,HA,929720287,1000,8.38917429200228,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
f2cae75a-3480-4de7-9ef7-c39b061b2c66,AC,929720287,2000,15.29551395800081,"{""alpha"": 0.5, ""beta"": 0.5}"
024399df-581a-42b1-830e-25747fc0c4b0,GA,929720287,2000,1.12851637499989,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
f09a1758-d939-4d87-bcdc-cb7cc69aa555,HA,929720287,2000,16.72188395899866,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
227f555d-e48e-4186-8f0c-39bb7df653ce,AC,929720287,5000,38.17451675000484,"{""alpha"": 0.5, ""beta"": 0.5}"
22f52c9d-d80b-4eb3-97d4-8782a0284385,GA,929720287,5000,2.8169962920001126,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
535bf8f7-452e-444b-816e-779ef0837851,HA,929720287,5000,41.71702562500286,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
c6ff01bb-a310-4593-a32e-e695a849345f,AC,1232291959,100,0.7674705420067767,"{""alpha"": 0.5, ""beta"": 0.5}"
