run_id,algorithm,seed,max_iterations,total_time,parameters
ff591aeb-7eed-4082-8592-821c441995fb,AC,929720287,100,6.5561532089996035,"{""alpha"": 0.5, ""beta"": 0.5}"
ea9dc309-17b0-4829-8f06-bcfeeb048fbf,GA,929720287,100,0.4890699579991633,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
c6c8d2b5-3494-42ca-a0e2-644939dc3366,HA,929720287,100,7.762415375000273,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
c06ef2c8-e8d9-499f-a62f-8e3396296156,AC,929720287,500,32.73436245800258,"{""alpha"": 0.5, ""beta"": 0.5}"
af90aeda-9eb6-4cf4-9360-45d294baae7a,GA,929720287,500,2.2767525410017697,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
b8ff991d-78bb-4a1e-ab2e-6e183bee3556,HA,929720287,500,35.88489395900251,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
a905f83f-716a-4adf-919d-d143c06f9605,AC,929720287,1000,66.88195654199808,"{""alpha"": 0.5, ""beta"": 0.5}"
81445f16-5c61-4123-aff4-41381df6472e,GA,929720287,1000,4.90675108400319,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
c47b445a-ba40-4fc6-b483-7925485b0f9e,HA,929720287,1000,71.22776691699983,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
f6d87025-2a0e-4e54-a37f-8141b4a369f1,AC,929720287,2000,133.12171391700394,"{""alpha"": 0.5, ""beta"": 0.5}"
960e0449-e6a9-4558-b807-e3c2777c57e8,GA,929720287,2000,9.135943207998935,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
63b97558-4e66-461c-bae3-81bb19912467,HA,929720287,2000,144.17675099999906,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
94ef2540-5cbe-4b4c-8d78-8d26d0ffa02d,AC,929720287,5000,343.9492063749931,"{""alpha"": 0.5, ""beta"": 0.5}"
b67623c2-19ef-4229-bf96-dda7e33e019f,GA,929720287,5000,22.509742374997586,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
9b6b1175-eab5-4744-912f-45375a1f4255,HA,929720287,5000,354.3718203329918,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
fe78eeeb-5278-4b2b-ba4c-5d4893c8deec,AC,1232291959,100,6.516466750006657,"{""alpha"": 0.5, ""beta"": 0.5}"
f1b7c37d-2d3e-44b9-99e2-872e35092fc1,GA,1232291959,100,0.459043875001953,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
cb1cb082-9d94-46d1-8c17-712a0a60c80f,HA,1232291959,100,7.728910542005906,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
70a107b8-d99a-485f-b23b-f0c449d0ca70,AC,1232291959,500,32.621255749996635,"{""alpha"": 0.5, ""beta"": 0.5}"
826c251d-c920-4907-bb70-29f65470e007,GA,1232291959,500,2.2789558329968713,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
9560a24f-9bc7-44bb-a0f5-59aaf73fdf27,HA,1232291959,500,35.95204558300611,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
ff15f79d-554e-4266-a9cb-45be00e199e6,AC,1232291959,1000,65.24762391600234,"{""alpha"": 0.5, ""beta"": 0.5}"
8ee7b4aa-7c2b-4146-b1b1-8a628be924df,GA,1232291959,1000,4.543577583011938,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
53900a3c-043a-4e05-aaa8-db35325e217f,HA,1232291959,1000,75.8103819579992,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
bc1a187f-bc07-4b6e-a314-5fbc5bef6f97,AC,1232291959,2000,155.67521941701125,"{""alpha"": 0.5, ""beta"": 0.5}"
a78c91e2-2ec1-46da-9b67-2bb266cd33a1,GA,1232291959,2000,9.630955957996775,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
0bfc96b8-64b7-46a3-ad3c-e84db76cc2cb,HA,1232291959,2000,149.20039774999896,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
f0a42c1a-b3f0-4623-a592-5cd5aba25210,AC,1232291959,5000,346.03831883399107,"{""alpha"": 0.5, ""beta"": 0.5}"
dec1a699-be7a-4bf3-9846-d140871ba7b8,GA,1232291959,5000,23.923566707991995,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
c6e5e721-a124-49fc-86cd-93e0e4082ec1,HA,1232291959,5000,405.99121029100206,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
0bb66706-f706-40ab-8ded-0cb300494aa9,AC,1910148937,100,7.335932707996108,"{""alpha"": 0.5, ""beta"": 0.5}"
0481eeea-4435-4624-b6f9-fc5160e0856a,GA,1910148937,100,0.5993168330023764,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
9891f093-77d2-45cb-bb0e-2f285497b198,HA,1910148937,100,10.08562008300214,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
2b17fbf1-0171-4b5e-8cec-5b561c8c43c2,AC,1910148937,500,53.386447750002844,"{""alpha"": 0.5, ""beta"": 0.5}"
b2b4e82a-ceed-4da0-9cdb-95dff7322829,GA,1910148937,500,2.937925083999289,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
8632853b-5d5a-4de9-9f8d-bbc3036ff1ed,HA,1910148937,500,69.23519570799544,"{""ac"": {""alpha"": 0.5, ""beta"": 0.5}, ""ga"": {""mutation_rate"": 0.25, ""tournament_size"": 3}, ""step"": 10}"
d3197838-5905-4c94-a61b-9d444a26211f,AC,1910148937,1000,83.0628112090053,"{""alpha"": 0.5, ""beta"": 0.5}"
c40a02ee-9269-45a6-9b94-fe49fc42d6c6,GA,1910148937,1000,5.068228165997425,"{""mutation_rate"": 0.25, ""tournament_size"": 3}"
